initial,customer,code,demand_qty,사출창고,분리창고,검사접착,누수규격검사,inv_total_4wh,shortage_qty
안전(해외),,P7538M-02.25DAT2,232,0.0,0.0,0.0,0.0,0.0,232.0
안전(해외),,P7538M-03.00DAT2,1075,0.0,0.0,0.0,0.0,0.0,1075.0
안전(해외),,P7538M-03.25DAT2,306,0.0,0.0,0.0,0.0,0.0,306.0
안전(해외),,P7538M-03.50DAT2,1112,0.0,0.0,0.0,0.0,0.0,1112.0
안전(해외),,P7538M-03.75DAT2,490,0.0,0.0,0.0,0.0,0.0,490.0
안전(해외),,P7538M-04.00DAT2,838,0.0,0.0,0.0,0.0,0.0,838.0
안전(해외),,P7538M-04.75DAT2,743,0.0,0.0,0.0,0.0,0.0,743.0
안전(해외),,P7538M-05.00DAT2,743,0.0,0.0,0.0,0.0,0.0,743.0
안전(해외),,P7538M-05.25DAT2,333,0.0,0.0,0.0,0.0,0.0,333.0
안전(해외),,P7538M-05.50DAT2,624,0.0,0.0,0.0,0.0,0.0,624.0
안전(해외),,P7538M-05.75DAT2,78,0.0,0.0,0.0,0.0,0.0,78.0
안전(해외),,P7538M-06.00DAT2,370,0.0,0.0,0.0,0.0,0.0,370.0
안전(해외),,P7538M-06.50DAT2,424,0.0,0.0,0.0,0.0,0.0,424.0
안전(해외),,P7538M-07.50DAT2,304,0.0,0.0,0.0,0.0,0.0,304.0
안전(해외),,P7538M-08.00DAT2,317,0.0,0.0,0.0,0.0,0.0,317.0
안전(해외),,P7539M-00.00BRB2,3190,0.0,0.0,0.0,0.0,0.0,3190.0
안전(해외),,P7539M-01.00BRB2,179,0.0,0.0,0.0,0.0,0.0,179.0
안전(해외),,P7539M-01.50BRB2,541,0.0,0.0,0.0,0.0,0.0,541.0
안전(해외),,P7539M-01.75BRB2,330,0.0,0.0,0.0,0.0,0.0,330.0
안전(해외),,P7539M-02.75BRB2,657,0.0,0.0,0.0,0.0,0.0,657.0
안전(해외),,P7539M-03.00BRB2,377,0.0,0.0,0.0,0.0,0.0,377.0
안전(해외),,P7539M-03.50BRB2,396,0.0,0.0,0.0,0.0,0.0,396.0
안전(해외),,P7539M-03.75BRB2,261,0.0,0.0,0.0,0.0,0.0,261.0
안전(해외),,P7539M-04.00BRB2,661,0.0,0.0,0.0,0.0,0.0,661.0
안전(해외),,P7539M-04.25BRB2,321,0.0,0.0,0.0,0.0,0.0,321.0
안전(해외),,P7540M-00.00DBO3,2262,0.0,0.0,0.0,0.0,0.0,2262.0
안전(해외),,P7540M-01.75DBO3,32,0.0,0.0,0.0,0.0,0.0,32.0
안전(해외),,P7540M-02.75DBO3,225,0.0,0.0,0.0,0.0,0.0,225.0
안전(해외),,P7540M-03.75DBO3,265,0.0,0.0,0.0,0.0,0.0,265.0
안전(해외),,P7540M-04.25DBO3,306,0.0,0.0,0.0,0.0,0.0,306.0
안전(해외),,P7540M-05.50DBO3,442,0.0,0.0,0.0,0.0,0.0,442.0
안전(해외),,P7540M-06.50DBO3,299,0.0,0.0,0.0,0.0,0.0,299.0
안전(해외),,P7541M-00.00DGR3,2294,0.0,0.0,1906.0,0.0,1906.0,388.0
안전(해외),,P7541M-01.25DGR3,396,0.0,0.0,0.0,0.0,0.0,396.0
안전(해외),,P7541M-01.50DGR3,189,0.0,0.0,0.0,0.0,0.0,189.0
안전(해외),,P7541M-02.75DGR3,595,0.0,0.0,0.0,0.0,0.0,595.0
안전(해외),,P7541M-03.00DGR3,608,0.0,0.0,0.0,0.0,0.0,608.0
안전(해외),,P7541M-03.25DGR3,631,0.0,0.0,0.0,0.0,0.0,631.0
안전(해외),,P7541M-03.50DGR3,9,0.0,0.0,0.0,0.0,0.0,9.0
안전(해외),,P7541M-03.75DGR3,322,0.0,0.0,0.0,836.0,836.0,0.0
안전(해외),,P7541M-04.00DGR3,530,0.0,0.0,0.0,0.0,0.0,530.0
안전(해외),,P7541M-07.00DGR3,171,0.0,0.0,0.0,0.0,0.0,171.0
안전(해외),,P7545M-00.00DRG2,1634,0.0,0.0,0.0,0.0,0.0,1634.0
안전(해외),,P7546M-00.00UNB1,4002,0.0,0.0,0.0,0.0,0.0,4002.0
총합계,총합계,총합계,19552072,0.0,0.0,0.0,0.0,0.0,19552072.0
해외,,P1107A-07.50CPP3,222,0.0,0.0,0.0,0.0,0.0,222.0
해외,,P1108A-00.00CTP3,45478,0.0,0.0,0.0,0.0,0.0,45478.0
해외,,P1108A-00.75CTP3,2567,0.0,0.0,0.0,0.0,0.0,2567.0
해외,,P1108A-01.00CTP3,1125,0.0,0.0,0.0,0.0,0.0,1125.0
해외,,P1108A-01.25CTP3,3127,0.0,0.0,0.0,0.0,0.0,3127.0
해외,,P1108A-01.50CTP3,6097,0.0,0.0,0.0,0.0,0.0,6097.0
해외,,P1108A-01.75CTP3,4494,0.0,0.0,0.0,0.0,0.0,4494.0
해외,,P1108A-02.00CTP3,8330,0.0,0.0,0.0,0.0,0.0,8330.0
해외,,P1108A-02.25CTP3,3142,0.0,0.0,0.0,0.0,0.0,3142.0
해외,,P1108A-02.50CTP3,1670,0.0,0.0,0.0,0.0,0.0,1670.0
해외,,P1108A-03.00CTP3,7747,0.0,0.0,0.0,0.0,0.0,7747.0
해외,,P1108A-03.25CTP3,3430,0.0,0.0,0.0,0.0,0.0,3430.0
해외,,P1108A-03.75CTP3,364,0.0,0.0,0.0,0.0,0.0,364.0
해외,,P1108A-04.00CTP3,3717,0.0,0.0,0.0,0.0,0.0,3717.0
해외,,P1108A-04.25CTP3,2048,0.0,0.0,0.0,0.0,0.0,2048.0
해외,,P1108A-04.50CTP3,1841,0.0,0.0,0.0,0.0,0.0,1841.0
해외,,P1108A-04.75CTP3,10086,0.0,0.0,0.0,0.0,0.0,10086.0
해외,,P1108A-05.00CTP3,10086,0.0,0.0,0.0,0.0,0.0,10086.0
해외,,P1108A-05.50CTP3,11094,0.0,0.0,0.0,0.0,0.0,11094.0
해외,,P1108A-06.00CTP3,12103,0.0,0.0,0.0,0.0,0.0,12103.0
해외,,P1108A-06.50CTP3,2018,0.0,0.0,0.0,0.0,0.0,2018.0
해외,,P1108A-07.00CTP3,2018,0.0,0.0,0.0,0.0,0.0,2018.0
해외,,P1108A-07.50CTP3,2018,0.0,0.0,0.0,0.0,0.0,2018.0
해외,,P1108A-08.00CTP3,2018,0.0,0.0,0.0,0.0,0.0,2018.0
